bulan,provinsi,komoditas,rata_rata_harga
2025-02,Kalimantan Timur,Beras,15939.285714285714
2025-02,Kalimantan Timur,Cabai Merah,55787.5
2025-02,Kalimantan Timur,Cabai Rawit,74446.42857142857
2025-02,Kalimantan Timur,Daging Ayam,40158.92857142857
2025-02,Kalimantan Timur,Daging Sapi,155216.07142857142
2025-02,Kalimantan Timur,Gula Pasir,18814.285714285714
2025-02,Kalimantan Timur,Minyak Goreng,21150.0
2025-02,Kalimantan Timur,Telur Ayam,30796.428571428572
2025-02,Kalimantan Utara,Bawang Merah,44109.09090909091
2025-02,Kalimantan Utara,Bawang Putih,45681.818181818184
2025-02,Kalimantan Utara,Beras,16543.18181818182
2025-02,Kalimantan Utara,Cabai Merah,73277.27272727272
2025-02,Kalimantan Utara,Cabai Rawit,109913.63636363637
2025-02,Kalimantan Utara,Daging Ayam,48727.27272727273
2025-02,Kalimantan Utara,Daging Sapi,131245.45454545456
2025-02,Kalimantan Utara,Gula Pasir,18997.727272727272
2025-02,Kalimantan Utara,Minyak Goreng,20827.272727272728
2025-02,Kalimantan Utara,Telur Ayam,31361.363636363636
2025-02,Kepulauan Bangka Belitung,Bawang Merah,40007.40740740741
2025-02,Kepulauan Bangka Belitung,Bawang Putih,43159.25925925926
2025-02,Kepulauan Bangka Belitung,Beras,15057.407407407407
2025-02,Kepulauan Bangka Belitung,Cabai Merah,67729.62962962964
2025-02,Kepulauan Bangka Belitung,Cabai Rawit,76485.18518518518
2025-02,Kepulauan Bangka Belitung,Daging Ayam,40009.25925925926
2025-02,Kepulauan Bangka Belitung,Daging Sapi,134977.77777777778
2025-02,Kepulauan Bangka Belitung,Gula Pasir,18481.48148148148
2025-02,Kepulauan Bangka Belitung,Minyak Goreng,19514.814814814814
2025-02,Kepulauan Bangka Belitung,Telur Ayam,32692.59259259259
2025-02,Kepulauan Riau,Bawang Merah,34353.57142857143
2025-02,Kepulauan Riau,Bawang Putih,35450.0
2025-02,Kepulauan Riau,Beras,15200.0
2025-02,Kepulauan Riau,Cabai Merah,73848.21428571429
2025-02,Kepulauan Riau,Cabai Rawit,84846.42857142857
2025-02,Kepulauan Riau,Daging Ayam,36012.5
2025-02,Kepulauan Riau,Daging Sapi,99667.85714285714
2025-02,Kepulauan Riau,Gula Pasir,16216.07142857143
2025-02,Kepulauan Riau,Minyak Goreng,19055.35714285714
2025-02,Kepulauan Riau,Telur Ayam,30687.5
2025-02,Lampung,Bawang Merah,29708.928571428572
2025-02,Lampung,Bawang Putih,41885.71428571428
2025-02,Lampung,Beras,14507.142857142857
2025-02,Lampung,Cabai Merah,53110.71428571428
2025-02,Lampung,Cabai Rawit,68616.07142857143
2025-02,Lampung,Daging Ayam,30476.785714285714
2025-02,Lampung,Daging Sapi,130739.28571428571
2025-02,Lampung,Gula Pasir,18530.35714285714
2025-02,Lampung,Minyak Goreng,20246.428571428572
2025-02,Lampung,Telur Ayam,28137.5
2025-02,Maluku,Bawang Merah,43294.230769230766
2025-02,Maluku,Bawang Putih,46730.769230769234
2025-02,Maluku,Beras,16125.0
2025-02,Maluku,Cabai Merah,83113.46153846153
2025-02,Maluku,Cabai Rawit,81138.46153846153
2025-02,Maluku,Daging Ayam,40869.230769230766
2025-02,Maluku,Daging Sapi,138342.3076923077
2025-02,Maluku,Gula Pasir,21169.23076923077
2025-02,Maluku,Minyak Goreng,22676.923076923078
2025-02,Maluku,Telur Ayam,35938.46153846154
2025-02,Maluku Utara,Bawang Merah,54153.846153846156
2025-02,Maluku Utara,Bawang Putih,60961.53846153846
2025-02,Maluku Utara,Beras,16700.0
2025-02,Maluku Utara,Cabai Merah,54471.153846153844
2025-02,Maluku Utara,Cabai Rawit,79086.53846153847
2025-02,Maluku Utara,Daging Ayam,44000.0
2025-02,Maluku Utara,Daging Sapi,140000.0
2025-02,Maluku Utara,Gula Pasir,20750.0
2025-02,Maluku Utara,Minyak Goreng,21850.0
2025-02,Maluku Utara,Telur Ayam,36050.0
2025-02,Nusa Tenggara Barat,Bawang Merah,32158.928571428572
2025-02,Nusa Tenggara Barat,Bawang Putih,42641.07142857143
2025-02,Nusa Tenggara Barat,Beras,13889.285714285714
2025-02,Nusa Tenggara Barat,Cabai Merah,61264.28571428572
2025-02,Nusa Tenggara Barat,Cabai Rawit,58866.07142857143
2025-02,Nusa Tenggara Barat,Daging Ayam,36151.78571428572
2025-02,Nusa Tenggara Barat,Daging Sapi,116987.5
2025-02,Nusa Tenggara Barat,Gula Pasir,17639.285714285714
2025-02,Nusa Tenggara Barat,Minyak Goreng,21255.35714285714
2025-02,Nusa Tenggara Barat,Telur Ayam,29157.14285714286
2025-02,Nusa Tenggara Timur,Bawang Merah,40142.857142857145
2025-02,Nusa Tenggara Timur,Bawang Putih,50364.28571428572
2025-02,Nusa Tenggara Timur,Beras,15398.214285714286
2025-02,Nusa Tenggara Timur,Cabai Merah,63305.357142857145
2025-02,Nusa Tenggara Timur,Cabai Rawit,78023.21428571429
2025-02,Nusa Tenggara Timur,Daging Ayam,46135.71428571428
2025-02,Nusa Tenggara Timur,Daging Sapi,115000.0
2025-02,Nusa Tenggara Timur,Gula Pasir,19641.071428571428
2025-02,Nusa Tenggara Timur,Minyak Goreng,21917.85714285714
2025-02,Nusa Tenggara Timur,Telur Ayam,32305.35714285714
2025-02,Papua,Bawang Merah,56446.42857142857
2025-02,Papua,Bawang Putih,55058.92857142857
2025-02,Papua,Beras,16782.14285714286
2025-02,Papua,Cabai Merah,91250.0
2025-02,Papua,Cabai Rawit,59744.642857142855
2025-02,Papua,Daging Ayam,43369.642857142855
2025-02,Papua,Daging Sapi,135403.57142857142
2025-02,Papua,Gula Pasir,21635.714285714286
2025-02,Papua,Minyak Goreng,21698.214285714286
2025-02,Papua,Telur Ayam,38326.78571428572
2025-02,Papua Barat,Bawang Merah,51712.96296296296
2025-02,Papua Barat,Bawang Putih,52083.333333333336
2025-02,Papua Barat,Beras,16470.37037037037
2025-02,Papua Barat,Cabai Merah,52485.18518518518
2025-02,Papua Barat,Cabai Rawit,59166.666666666664
2025-02,Papua Barat,Daging Ayam,48674.07407407407
2025-02,Papua Barat,Daging Sapi,147592.59259259258
2025-02,Papua Barat,Gula Pasir,20927.777777777777
2025-02,Papua Barat,Minyak Goreng,22901.85185185185
2025-02,Papua Barat,Telur Ayam,35116.666666666664
2025-02,Riau,Bawang Merah,35116.07142857143
2025-02,Riau,Bawang Putih,40842.857142857145
2025-02,Riau,Beras,15992.857142857143
2025-02,Riau,Cabai Merah,62698.21428571428
2025-02,Riau,Cabai Rawit,68589.28571428571
2025-02,Riau,Daging Ayam,27894.64285714286
2025-02,Riau,Daging Sapi,124739.28571428571
2025-02,Riau,Gula Pasir,18357.14285714286
2025-02,Riau,Minyak Goreng,19792.85714285714
2025-02,Riau,Telur Ayam,29517.85714285714
2025-02,Sulawesi Barat,Bawang Merah,32080.35714285714
2025-02,Sulawesi Barat,Bawang Putih,42214.28571428572
2025-02,Sulawesi Barat,Beras,13455.357142857143
2025-02,Sulawesi Barat,Cabai Merah,35187.5
2025-02,Sulawesi Barat,Cabai Rawit,44319.642857142855
2025-02,Sulawesi Barat,Daging Ayam,25839.285714285714
2025-02,Sulawesi Barat,Daging Sapi,125564.28571428571
2025-02,Sulawesi Barat,Gula Pasir,18326.785714285714
2025-02,Sulawesi Barat,Minyak Goreng,20792.85714285714
2025-02,Sulawesi Barat,Telur Ayam,26016.071428571428
2025-02,Sulawesi Selatan,Bawang Merah,31953.571428571428
2025-02,Sulawesi Selatan,Bawang Putih,41151.78571428572
2025-02,Sulawesi Selatan,Beras,13500.0
2025-02,Sulawesi Selatan,Cabai Merah,31696.428571428572
2025-02,Sulawesi Selatan,Cabai Rawit,48010.71428571428
2025-02,Sulawesi Selatan,Daging Ayam,24776.785714285714
2025-02,Sulawesi Selatan,Daging Sapi,125000.0
2025-02,Sulawesi Selatan,Gula Pasir,17696.428571428572
2025-02,Sulawesi Selatan,Minyak Goreng,19203.571428571428
2025-02,Sulawesi Selatan,Telur Ayam,25333.928571428572
2025-02,Sulawesi Tengah,Bawang Merah,37720.833333333336
2025-02,Sulawesi Tengah,Bawang Putih,48989.583333333336
2025-02,Sulawesi Tengah,Beras,14666.666666666666
2025-02,Sulawesi Tengah,Cabai Merah,37591.666666666664
2025-02,Sulawesi Tengah,Cabai Rawit,53639.583333333336
2025-02,Sulawesi Tengah,Daging Ayam,29437.5
2025-02,Sulawesi Tengah,Daging Sapi,142395.83333333334
2025-02,Sulawesi Tengah,Gula Pasir,20056.25
2025-02,Sulawesi Tengah,Minyak Goreng,19470.833333333332
2025-02,Sulawesi Tengah,Telur Ayam,30695.833333333332
2025-02,Sulawesi Tenggara,Bawang Merah,41326.78571428572
2025-02,Sulawesi Tenggara,Bawang Putih,50000.0
2025-02,Sulawesi Tenggara,Beras,14933.92857142857
2025-02,Sulawesi Tenggara,Cabai Merah,47975.0
2025-02,Sulawesi Tenggara,Cabai Rawit,60551.78571428572
2025-02,Sulawesi Tenggara,Daging Ayam,35966.07142857143
2025-02,Sulawesi Tenggara,Daging Sapi,138483.92857142858
2025-02,Sulawesi Tenggara,Gula Pasir,20864.285714285714
2025-02,Sulawesi Tenggara,Minyak Goreng,21317.85714285714
2025-02,Sulawesi Tenggara,Telur Ayam,30358.928571428572
2025-02,Sulawesi Utara,Bawang Merah,41712.5
2025-02,Sulawesi Utara,Bawang Putih,47348.21428571428
2025-02,Sulawesi Utara,Beras,14082.142857142857
2025-02,Sulawesi Utara,Cabai Merah,30189.285714285714
2025-02,Sulawesi Utara,Cabai Rawit,52637.5
2025-02,Sulawesi Utara,Daging Ayam,36042.857142857145
2025-02,Sulawesi Utara,Daging Sapi,133950.0
2025-02,Sulawesi Utara,Gula Pasir,18298.214285714286
2025-02,Sulawesi Utara,Minyak Goreng,18808.928571428572
2025-02,Sulawesi Utara,Telur Ayam,30048.214285714286
2025-02,Sumatera Barat,Bawang Merah,33085.18518518518
2025-02,Sumatera Barat,Bawang Putih,41050.0
2025-02,Sumatera Barat,Beras,17087.037037037036
2025-02,Sumatera Barat,Cabai Merah,57361.11111111111
2025-02,Sumatera Barat,Cabai Rawit,61420.37037037037
2025-02,Sumatera Barat,Daging Ayam,45412.96296296296
2025-02,Sumatera Barat,Daging Sapi,145694.44444444444
2025-02,Sumatera Barat,Gula Pasir,19103.703703703704
2025-02,Sumatera Barat,Minyak Goreng,20562.962962962964
2025-02,Sumatera Barat,Telur Ayam,28422.222222222223
2025-02,Sumatera Selatan,Bawang Merah,38641.07142857143
2025-02,Sumatera Selatan,Bawang Putih,42519.642857142855
2025-02,Sumatera Selatan,Beras,14946.42857142857
2025-02,Sumatera Selatan,Cabai Merah,64051.78571428572
2025-02,Sumatera Selatan,Cabai Rawit,87350.0
2025-02,Sumatera Selatan,Daging Ayam,32326.785714285714
2025-02,Sumatera Selatan,Daging Sapi,139100.0
2025-02,Sumatera Selatan,Gula Pasir,18173.214285714286
2025-02,Sumatera Selatan,Minyak Goreng,20457.14285714286
2025-02,Sumatera Selatan,Telur Ayam,27635.714285714286
2025-02,Sumatera Utara,Bawang Merah,38125.0
2025-02,Sumatera Utara,Bawang Putih,42617.857142857145
2025-02,Sumatera Utara,Beras,13864.285714285714
2025-02,Sumatera Utara,Cabai Merah,49546.42857142857
2025-02,Sumatera Utara,Cabai Rawit,58928.57142857143
2025-02,Sumatera Utara,Daging Ayam,34937.5
2025-02,Sumatera Utara,Daging Sapi,135976.7857142857
2025-02,Sumatera Utara,Gula Pasir,19251.785714285714
2025-02,Sumatera Utara,Minyak Goreng,20637.5
2025-02,Sumatera Utara,Telur Ayam,31114.285714285714
2025-03,Aceh,Bawang Merah,40036.666666666664
2025-03,Aceh,Bawang Putih,44483.333333333336
2025-03,Aceh,Beras,13758.333333333334
2025-03,Aceh,Cabai Merah,44006.666666666664
2025-03,Aceh,Cabai Rawit,47253.333333333336
2025-03,Aceh,Daging Ayam,33821.666666666664
2025-03,Aceh,Daging Sapi,150985.0
2025-03,Aceh,Gula Pasir,19283.333333333332
2025-03,Aceh,Minyak Goreng,21175.0
2025-03,Aceh,Telur Ayam,27993.333333333332
2025-03,Bali,Bawang Merah,35640.0
2025-03,Bali,Bawang Putih,39780.0
2025-03,Bali,Beras,15336.666666666666
2025-03,Bali,Cabai Merah,54258.333333333336
2025-03,Bali,Cabai Rawit,76168.33333333333
2025-03,Bali,Daging Ayam,39093.333333333336
2025-03,Bali,Daging Sapi,132850.0
2025-03,Bali,Gula Pasir,18850.0
2025-03,Bali,Minyak Goreng,21066.666666666668
2025-03,Bali,Telur Ayam,28130.0
2025-03,Banten,Bawang Merah,51608.333333333336
2025-03,Banten,Bawang Putih,45883.333333333336
2025-03,Banten,Beras,14850.0
2025-03,Banten,Cabai Merah,58853.333333333336
2025-03,Banten,Cabai Rawit,81430.0
2025-03,Banten,Daging Ayam,38358.333333333336
2025-03,Banten,Daging Sapi,136370.0
2025-03,Banten,Gula Pasir,18650.0
2025-03,Banten,Minyak Goreng,19023.333333333332
2025-03,Banten,Telur Ayam,28398.333333333332
2025-03,Bengkulu,Bawang Merah,44923.333333333336
2025-03,Bengkulu,Bawang Putih,46078.333333333336
2025-03,Bengkulu,Beras,15273.333333333334
2025-03,Bengkulu,Cabai Merah,42191.666666666664
2025-03,Bengkulu,Cabai Rawit,57275.0
2025-03,Bengkulu,Daging Ayam,32540.0
2025-03,Bengkulu,Daging Sapi,135446.66666666666
2025-03,Bengkulu,Gula Pasir,18833.333333333332
2025-03,Bengkulu,Minyak Goreng,20128.333333333332
2025-03,Bengkulu,Telur Ayam,28313.333333333332
2025-03,DI Yogyakarta,Bawang Merah,43775.0
2025-03,DI Yogyakarta,Bawang Putih,45050.0
2025-03,DI Yogyakarta,Beras,14290.0
2025-03,DI Yogyakarta,Cabai Merah,54146.666666666664
2025-03,DI Yogyakarta,Cabai Rawit,76326.66666666667
2025-03,DI Yogyakarta,Daging Ayam,35116.666666666664
2025-03,DI Yogyakarta,Daging Sapi,136188.33333333334
2025-03,DI Yogyakarta,Gula Pasir,18355.0
2025-03,DI Yogyakarta,Minyak Goreng,20400.0
2025-03,DI Yogyakarta,Telur Ayam,28000.0
2025-03,DKI Jakarta,Bawang Merah,56905.0
2025-03,DKI Jakarta,Bawang Putih,53728.333333333336
2025-03,DKI Jakarta,Beras,15696.666666666666
2025-03,DKI Jakarta,Cabai Merah,68013.33333333333
2025-03,DKI Jakarta,Cabai Rawit,88968.33333333333
2025-03,DKI Jakarta,Daging Ayam,37535.0
2025-03,DKI Jakarta,Daging Sapi,137986.66666666666
2025-03,DKI Jakarta,Gula Pasir,19650.0
2025-03,DKI Jakarta,Minyak Goreng,21050.0
2025-03,DKI Jakarta,Telur Ayam,29436.666666666668
2025-03,Gorontalo,Bawang Merah,48685.0
2025-03,Gorontalo,Bawang Putih,50488.333333333336
2025-03,Gorontalo,Beras,14743.333333333334
2025-03,Gorontalo,Cabai Merah,48246.666666666664
2025-03,Gorontalo,Cabai Rawit,91436.66666666667
2025-03,Gorontalo,Daging Ayam,31683.333333333332
2025-03,Gorontalo,Daging Sapi,135416.66666666666
2025-03,Gorontalo,Gula Pasir,20048.333333333332
2025-03,Gorontalo,Minyak Goreng,25676.666666666668
2025-03,Gorontalo,Telur Ayam,35050.0
2025-03,Jambi,Bawang Merah,37121.666666666664
2025-03,Jambi,Bawang Putih,43000.0
2025-03,Jambi,Beras,15050.0
2025-03,Jambi,Cabai Merah,36535.0
2025-03,Jambi,Cabai Rawit,70493.33333333333
2025-03,Jambi,Daging Ayam,32218.333333333332
2025-03,Jambi,Daging Sapi,140663.33333333334
2025-03,Jambi,Gula Pasir,18738.333333333332
2025-03,Jambi,Minyak Goreng,20700.0
2025-03,Jambi,Telur Ayam,25855.0
2025-03,Jawa Barat,Bawang Merah,51356.666666666664
2025-03,Jawa Barat,Bawang Putih,47095.0
2025-03,Jawa Barat,Beras,14600.0
2025-03,Jawa Barat,Cabai Merah,60016.666666666664
2025-03,Jawa Barat,Cabai Rawit,82526.66666666667
2025-03,Jawa Barat,Daging Ayam,36403.333333333336
2025-03,Jawa Barat,Daging Sapi,144090.0
2025-03,Jawa Barat,Gula Pasir,18755.0
2025-03,Jawa Barat,Minyak Goreng,20963.333333333332
2025-03,Jawa Barat,Telur Ayam,28940.0
2025-03,Jawa Tengah,Bawang Merah,46646.666666666664
2025-03,Jawa Tengah,Bawang Putih,44638.333333333336
2025-03,Jawa Tengah,Beras,14698.333333333334
2025-03,Jawa Tengah,Cabai Merah,49921.666666666664
2025-03,Jawa Tengah,Cabai Rawit,64810.0
2025-03,Jawa Tengah,Daging Ayam,35405.0
2025-03,Jawa Tengah,Daging Sapi,130125.0
2025-03,Jawa Tengah,Gula Pasir,18570.0
2025-03,Jawa Tengah,Minyak Goreng,20195.0
2025-03,Jawa Tengah,Telur Ayam,27940.0
2025-03,Jawa Timur,Bawang Merah,43018.333333333336
2025-03,Jawa Timur,Bawang Putih,39786.666666666664
2025-03,Jawa Timur,Beras,14226.666666666666
2025-03,Jawa Timur,Cabai Merah,47616.666666666664
2025-03,Jawa Timur,Cabai Rawit,62350.0
2025-03,Jawa Timur,Daging Ayam,34641.666666666664
2025-03,Jawa Timur,Daging Sapi,121721.66666666667
2025-03,Jawa Timur,Gula Pasir,17990.0
2025-03,Jawa Timur,Minyak Goreng,20100.0
2025-03,Jawa Timur,Telur Ayam,27470.0
2025-03,Kalimantan Barat,Bawang Merah,34993.333333333336
2025-03,Kalimantan Barat,Bawang Putih,42548.333333333336
2025-03,Kalimantan Barat,Beras,16511.666666666668
2025-03,Kalimantan Barat,Cabai Merah,75213.33333333333
2025-03,Kalimantan Barat,Cabai Rawit,102546.66666666667
2025-03,Kalimantan Barat,Daging Ayam,34285.0
2025-03,Kalimantan Barat,Daging Sapi,151826.66666666666
2025-03,Kalimantan Barat,Gula Pasir,18680.0
2025-03,Kalimantan Barat,Minyak Goreng,20430.0
2025-03,Kalimantan Barat,Telur Ayam,31905.0
2025-03,Kalimantan Selatan,Bawang Merah,38751.92307692308
2025-03,Kalimantan Selatan,Bawang Putih,42171.153846153844
2025-03,Kalimantan Selatan,Beras,17100.0
2025-03,Kalimantan Selatan,Cabai Merah,69436.53846153847
2025-03,Kalimantan Selatan,Cabai Rawit,74115.38461538461
2025-03,Kalimantan Selatan,Daging Ayam,43278.846153846156
2025-03,Kalimantan Selatan,Daging Sapi,163780.76923076922
2025-03,Kalimantan Selatan,Gula Pasir,18800.0
2025-03,Kalimantan Selatan,Minyak Goreng,20334.615384615383
2025-03,Kalimantan Selatan,Telur Ayam,30476.923076923078
2025-03,Kalimantan Tengah,Bawang Merah,42033.333333333336
2025-03,Kalimantan Tengah,Bawang Putih,45150.0
2025-03,Kalimantan Tengah,Beras,17498.14814814815
2025-03,Kalimantan Tengah,Cabai Merah,99107.4074074074
2025-03,Kalimantan Tengah,Cabai Rawit,98794.44444444444
2025-03,Kalimantan Tengah,Daging Ayam,36920.37037037037
2025-03,Kalimantan Tengah,Daging Sapi,155535.1851851852
2025-03,Kalimantan Tengah,Gula Pasir,20640.74074074074
2025-03,Kalimantan Tengah,Minyak Goreng,20948.14814814815
2025-03,Kalimantan Tengah,Telur Ayam,32107.40740740741
2025-03,Kalimantan Timur,Bawang Merah,45678.333333333336
2025-03,Kalimantan Timur,Bawang Putih,46711.666666666664
2025-03,Kalimantan Timur,Beras,15963.333333333334
2025-03,Kalimantan Timur,Cabai Merah,68450.0
2025-03,Kalimantan Timur,Cabai Rawit,98676.66666666667
2025-03,Kalimantan Timur,Daging Ayam,39480.0
2025-03,Kalimantan Timur,Daging Sapi,160166.66666666666
2025-03,Kalimantan Timur,Gula Pasir,19225.0
2025-03,Kalimantan Timur,Minyak Goreng,21265.0
2025-03,Kalimantan Timur,Telur Ayam,30721.666666666668
2025-03,Kalimantan Utara,Bawang Merah,47986.666666666664
2025-03,Kalimantan Utara,Bawang Putih,47280.0
2025-03,Kalimantan Utara,Beras,16548.333333333332
2025-03,Kalimantan Utara,Cabai Merah,93553.33333333333
2025-03,Kalimantan Utara,Cabai Rawit,155481.66666666666
2025-03,Kalimantan Utara,Daging Ayam,46756.666666666664
2025-03,Kalimantan Utara,Daging Sapi,136793.33333333334
2025-03,Kalimantan Utara,Gula Pasir,18981.666666666668
2025-03,Kalimantan Utara,Minyak Goreng,20876.666666666668
2025-03,Kalimantan Utara,Telur Ayam,32258.333333333332
2025-03,Kepulauan Bangka Belitung,Bawang Merah,52243.333333333336
2025-03,Kepulauan Bangka Belitung,Bawang Putih,45018.333333333336
2025-03,Kepulauan Bangka Belitung,Beras,15015.0
2025-03,Kepulauan Bangka Belitung,Cabai Merah,62608.333333333336
2025-03,Kepulauan Bangka Belitung,Cabai Rawit,83546.66666666667
2025-03,Kepulauan Bangka Belitung,Daging Ayam,35023.333333333336
2025-03,Kepulauan Bangka Belitung,Daging Sapi,137546.66666666666
2025-03,Kepulauan Bangka Belitung,Gula Pasir,18560.0
2025-03,Kepulauan Bangka Belitung,Minyak Goreng,19371.666666666668
2025-03,Kepulauan Bangka Belitung,Telur Ayam,32901.666666666664
2025-03,Kepulauan Riau,Bawang Merah,39936.206896551725
2025-03,Kepulauan Riau,Bawang Putih,35634.48275862069
2025-03,Kepulauan Riau,Beras,15112.068965517241
2025-03,Kepulauan Riau,Cabai Merah,60310.34482758621
2025-03,Kepulauan Riau,Cabai Rawit,63465.51724137931
2025-03,Kepulauan Riau,Daging Ayam,38943.10344827586
2025-03,Kepulauan Riau,Daging Sapi,100434.4827586207
2025-03,Kepulauan Riau,Gula Pasir,17201.724137931036
2025-03,Kepulauan Riau,Minyak Goreng,19093.103448275862
2025-03,Kepulauan Riau,Telur Ayam,30427.58620689655
2025-03,Lampung,Bawang Merah,44988.333333333336
2025-03,Lampung,Bawang Putih,44803.333333333336
2025-03,Lampung,Beras,14673.333333333334
2025-03,Lampung,Cabai Merah,48945.0
2025-03,Lampung,Cabai Rawit,67501.66666666667
2025-03,Lampung,Daging Ayam,30816.666666666668
2025-03,Lampung,Daging Sapi,134103.33333333334
2025-03,Lampung,Gula Pasir,18543.333333333332
2025-03,Lampung,Minyak Goreng,20213.333333333332
2025-03,Lampung,Telur Ayam,28740.0
2025-03,Maluku,Bawang Merah,48344.230769230766
2025-03,Maluku,Bawang Putih,48034.61538461538
2025-03,Maluku,Beras,16176.923076923076
2025-03,Maluku,Cabai Merah,97155.76923076923
2025-03,Maluku,Cabai Rawit,106273.07692307692
2025-03,Maluku,Daging Ayam,40640.38461538462
2025-03,Maluku,Daging Sapi,138944.23076923078
2025-03,Maluku,Gula Pasir,21351.923076923078
2025-03,Maluku,Minyak Goreng,22948.076923076922
2025-03,Maluku,Telur Ayam,36592.307692307695
2025-03,Maluku Utara,Bawang Merah,57812.5
2025-03,Maluku Utara,Bawang Putih,62812.5
2025-03,Maluku Utara,Beras,16700.0
2025-03,Maluku Utara,Cabai Merah,68750.0
2025-03,Maluku Utara,Cabai Rawit,115000.0
2025-03,Maluku Utara,Daging Ayam,44000.0
2025-03,Maluku Utara,Daging Sapi,140833.33333333334
2025-03,Maluku Utara,Gula Pasir,21000.0
2025-03,Maluku Utara,Minyak Goreng,21850.0
2025-03,Maluku Utara,Telur Ayam,36050.0
2025-03,Nusa Tenggara Barat,Bawang Merah,40418.333333333336
2025-03,Nusa Tenggara Barat,Bawang Putih,44503.333333333336
2025-03,Nusa Tenggara Barat,Beras,13886.666666666666
2025-03,Nusa Tenggara Barat,Cabai Merah,53756.666666666664
2025-03,Nusa Tenggara Barat,Cabai Rawit,93255.0
2025-03,Nusa Tenggara Barat,Daging Ayam,37860.0
2025-03,Nusa Tenggara Barat,Daging Sapi,118273.33333333333
2025-03,Nusa Tenggara Barat,Gula Pasir,17833.333333333332
2025-03,Nusa Tenggara Barat,Minyak Goreng,21621.666666666668
2025-03,Nusa Tenggara Barat,Telur Ayam,29491.666666666668
2025-03,Nusa Tenggara Timur,Bawang Merah,41453.333333333336
2025-03,Nusa Tenggara Timur,Bawang Putih,50491.666666666664
2025-03,Nusa Tenggara Timur,Beras,15373.333333333334
2025-03,Nusa Tenggara Timur,Cabai Merah,64968.333333333336
2025-03,Nusa Tenggara Timur,Cabai Rawit,71548.33333333333
2025-03,Nusa Tenggara Timur,Daging Ayam,44021.666666666664
2025-03,Nusa Tenggara Timur,Daging Sapi,115000.0
2025-03,Nusa Tenggara Timur,Gula Pasir,19588.333333333332
2025-03,Nusa Tenggara Timur,Minyak Goreng,22143.333333333332
2025-03,Nusa Tenggara Timur,Telur Ayam,33168.333333333336
2025-03,Papua,Bawang Merah,58200.0
2025-03,Papua,Bawang Putih,58076.666666666664
2025-03,Papua,Beras,17281.666666666668
