bulan,provinsi,komoditas,rata_rata_harga
2024-02,Kalimantan Utara,Bawang Merah,47837.03703703704
2024-02,Kalimantan Utara,Bawang Putih,44277.77777777778
2024-02,Kalimantan Utara,Beras,16570.37037037037
2024-02,Kalimantan Utara,Cabai Merah,73185.18518518518
2024-02,Kalimantan Utara,Cabai Rawit,92820.37037037036
2024-02,Kalimantan Utara,Daging Ayam,52596.2962962963
2024-02,Kalimantan Utara,Daging Sapi,134535.1851851852
2024-02,Kalimantan Utara,Gula Pasir,18831.48148148148
2024-02,Kalimantan Utara,Minyak Goreng,19605.555555555555
2024-02,Kalimantan Utara,Telur Ayam,31003.703703703704
2024-02,Kepulauan Bangka Belitung,Bawang Merah,37800.0
2024-02,Kepulauan Bangka Belitung,Bawang Putih,39778.57142857143
2024-02,Kepulauan Bangka Belitung,Beras,15794.642857142857
2024-02,Kepulauan Bangka Belitung,Cabai Merah,79723.21428571429
2024-02,Kepulauan Bangka Belitung,Cabai Rawit,70146.42857142857
2024-02,Kepulauan Bangka Belitung,Daging Ayam,37969.642857142855
2024-02,Kepulauan Bangka Belitung,Daging Sapi,132850.0
2024-02,Kepulauan Bangka Belitung,Gula Pasir,17092.85714285714
2024-02,Kepulauan Bangka Belitung,Minyak Goreng,16778.571428571428
2024-02,Kepulauan Bangka Belitung,Telur Ayam,31671.428571428572
2024-02,Kepulauan Riau,Bawang Merah,33680.357142857145
2024-02,Kepulauan Riau,Bawang Putih,33619.642857142855
2024-02,Kepulauan Riau,Beras,14426.785714285714
2024-02,Kepulauan Riau,Cabai Merah,69603.57142857143
2024-02,Kepulauan Riau,Cabai Rawit,53087.5
2024-02,Kepulauan Riau,Daging Ayam,39578.57142857143
2024-02,Kepulauan Riau,Daging Sapi,99250.0
2024-02,Kepulauan Riau,Gula Pasir,16250.0
2024-02,Kepulauan Riau,Minyak Goreng,16382.142857142857
2024-02,Kepulauan Riau,Telur Ayam,28019.64285714286
2024-02,Lampung,Bawang Merah,28351.785714285714
2024-02,Lampung,Bawang Putih,35485.71428571428
2024-02,Lampung,Beras,14376.785714285714
2024-02,Lampung,Cabai Merah,79919.64285714286
2024-02,Lampung,Cabai Rawit,51800.0
2024-02,Lampung,Daging Ayam,32516.071428571428
2024-02,Lampung,Daging Sapi,129400.0
2024-02,Lampung,Gula Pasir,16744.64285714286
2024-02,Lampung,Minyak Goreng,17326.785714285714
2024-02,Lampung,Telur Ayam,27117.85714285714
2024-02,Maluku,Bawang Merah,44415.38461538462
2024-02,Maluku,Bawang Putih,45165.38461538462
2024-02,Maluku,Beras,15450.0
2024-02,Maluku,Cabai Merah,60146.153846153844
2024-02,Maluku,Cabai Rawit,56496.153846153844
2024-02,Maluku,Daging Ayam,37698.07692307692
2024-02,Maluku,Daging Sapi,133605.76923076922
2024-02,Maluku,Gula Pasir,19005.76923076923
2024-02,Maluku,Minyak Goreng,20961.53846153846
2024-02,Maluku,Telur Ayam,35676.92307692308
2024-02,Maluku Utara,Bawang Merah,57901.78571428572
2024-02,Maluku Utara,Bawang Putih,55848.21428571428
2024-02,Maluku Utara,Beras,16160.714285714286
2024-02,Maluku Utara,Cabai Merah,47857.142857142855
2024-02,Maluku Utara,Cabai Rawit,60357.142857142855
2024-02,Maluku Utara,Daging Ayam,42678.57142857143
2024-02,Maluku Utara,Daging Sapi,137500.0
2024-02,Maluku Utara,Gula Pasir,18285.714285714286
2024-02,Maluku Utara,Minyak Goreng,21335.714285714286
2024-02,Maluku Utara,Telur Ayam,36125.0
2024-02,Nusa Tenggara Barat,Bawang Merah,31019.64285714286
2024-02,Nusa Tenggara Barat,Bawang Putih,37500.0
2024-02,Nusa Tenggara Barat,Beras,14000.0
2024-02,Nusa Tenggara Barat,Cabai Merah,61125.0
2024-02,Nusa Tenggara Barat,Cabai Rawit,35223.21428571428
2024-02,Nusa Tenggara Barat,Daging Ayam,40151.78571428572
2024-02,Nusa Tenggara Barat,Daging Sapi,117580.35714285714
2024-02,Nusa Tenggara Barat,Gula Pasir,17085.714285714286
2024-02,Nusa Tenggara Barat,Minyak Goreng,18819.64285714286
2024-02,Nusa Tenggara Barat,Telur Ayam,30157.14285714286
2024-02,Nusa Tenggara Timur,Bawang Merah,33844.642857142855
2024-02,Nusa Tenggara Timur,Bawang Putih,45567.857142857145
2024-02,Nusa Tenggara Timur,Beras,15389.285714285714
2024-02,Nusa Tenggara Timur,Cabai Merah,66251.78571428571
2024-02,Nusa Tenggara Timur,Cabai Rawit,64648.21428571428
2024-02,Nusa Tenggara Timur,Daging Ayam,46873.21428571428
2024-02,Nusa Tenggara Timur,Daging Sapi,111235.71428571429
2024-02,Nusa Tenggara Timur,Gula Pasir,18351.785714285714
2024-02,Nusa Tenggara Timur,Minyak Goreng,21021.428571428572
2024-02,Nusa Tenggara Timur,Telur Ayam,32171.428571428572
2024-02,Papua,Bawang Merah,55016.07142857143
2024-02,Papua,Bawang Putih,51635.71428571428
2024-02,Papua,Beras,15737.5
2024-02,Papua,Cabai Merah,62067.857142857145
2024-02,Papua,Cabai Rawit,47012.5
2024-02,Papua,Daging Ayam,42301.78571428572
2024-02,Papua,Daging Sapi,133792.85714285713
2024-02,Papua,Gula Pasir,19610.714285714286
2024-02,Papua,Minyak Goreng,21173.214285714286
2024-02,Papua,Telur Ayam,36376.78571428572
2024-02,Papua Barat,Bawang Merah,55000.0
2024-02,Papua Barat,Bawang Putih,53482.142857142855
2024-02,Papua Barat,Beras,15733.92857142857
2024-02,Papua Barat,Cabai Merah,49769.642857142855
2024-02,Papua Barat,Cabai Rawit,60760.71428571428
2024-02,Papua Barat,Daging Ayam,46939.28571428572
2024-02,Papua Barat,Daging Sapi,147500.0
2024-02,Papua Barat,Gula Pasir,19723.214285714286
2024-02,Papua Barat,Minyak Goreng,23482.14285714286
2024-02,Papua Barat,Telur Ayam,35473.21428571428
2024-02,Riau,Bawang Merah,33664.81481481482
2024-02,Riau,Bawang Putih,35494.444444444445
2024-02,Riau,Beras,15350.0
2024-02,Riau,Cabai Merah,59927.77777777778
2024-02,Riau,Cabai Rawit,53274.07407407407
2024-02,Riau,Daging Ayam,30581.48148148148
2024-02,Riau,Daging Sapi,126050.0
2024-02,Riau,Gula Pasir,17150.0
2024-02,Riau,Minyak Goreng,17150.0
2024-02,Riau,Telur Ayam,27427.777777777777
2024-02,Sulawesi Barat,Bawang Merah,35751.78571428572
2024-02,Sulawesi Barat,Bawang Putih,38751.78571428572
2024-02,Sulawesi Barat,Beras,14371.42857142857
2024-02,Sulawesi Barat,Cabai Merah,49744.642857142855
2024-02,Sulawesi Barat,Cabai Rawit,30385.714285714286
2024-02,Sulawesi Barat,Daging Ayam,29246.428571428572
2024-02,Sulawesi Barat,Daging Sapi,123107.14285714286
2024-02,Sulawesi Barat,Gula Pasir,17250.0
2024-02,Sulawesi Barat,Minyak Goreng,19096.428571428572
2024-02,Sulawesi Barat,Telur Ayam,24285.714285714286
2024-02,Sulawesi Selatan,Bawang Merah,35791.07142857143
2024-02,Sulawesi Selatan,Bawang Putih,38894.642857142855
2024-02,Sulawesi Selatan,Beras,13467.857142857143
2024-02,Sulawesi Selatan,Cabai Merah,44242.857142857145
2024-02,Sulawesi Selatan,Cabai Rawit,28735.714285714286
2024-02,Sulawesi Selatan,Daging Ayam,25364.285714285714
2024-02,Sulawesi Selatan,Daging Sapi,123000.0
2024-02,Sulawesi Selatan,Gula Pasir,17010.714285714286
2024-02,Sulawesi Selatan,Minyak Goreng,17592.85714285714
2024-02,Sulawesi Selatan,Telur Ayam,24862.5
2024-02,Sulawesi Tengah,Bawang Merah,41019.642857142855
2024-02,Sulawesi Tengah,Bawang Putih,44508.92857142857
2024-02,Sulawesi Tengah,Beras,14957.142857142857
2024-02,Sulawesi Tengah,Cabai Merah,37557.142857142855
2024-02,Sulawesi Tengah,Cabai Rawit,36412.5
2024-02,Sulawesi Tengah,Daging Ayam,30769.64285714286
2024-02,Sulawesi Tengah,Daging Sapi,143750.0
2024-02,Sulawesi Tengah,Gula Pasir,18758.928571428572
2024-02,Sulawesi Tengah,Minyak Goreng,17985.714285714286
2024-02,Sulawesi Tengah,Telur Ayam,30250.0
2024-02,Sulawesi Tenggara,Bawang Merah,45028.57142857143
2024-02,Sulawesi Tenggara,Bawang Putih,45223.21428571428
2024-02,Sulawesi Tenggara,Beras,14653.57142857143
2024-02,Sulawesi Tenggara,Cabai Merah,51925.0
2024-02,Sulawesi Tenggara,Cabai Rawit,70939.28571428571
2024-02,Sulawesi Tenggara,Daging Ayam,36037.5
2024-02,Sulawesi Tenggara,Daging Sapi,138150.0
2024-02,Sulawesi Tenggara,Gula Pasir,19144.64285714286
2024-02,Sulawesi Tenggara,Minyak Goreng,20287.5
2024-02,Sulawesi Tenggara,Telur Ayam,30282.14285714286
2024-02,Sulawesi Utara,Bawang Merah,44101.78571428572
2024-02,Sulawesi Utara,Bawang Putih,43955.357142857145
2024-02,Sulawesi Utara,Beras,14494.642857142857
2024-02,Sulawesi Utara,Cabai Merah,32742.85714285714
2024-02,Sulawesi Utara,Cabai Rawit,36166.07142857143
2024-02,Sulawesi Utara,Daging Ayam,38869.642857142855
2024-02,Sulawesi Utara,Daging Sapi,134553.57142857142
2024-02,Sulawesi Utara,Gula Pasir,17916.071428571428
2024-02,Sulawesi Utara,Minyak Goreng,17019.64285714286
2024-02,Sulawesi Utara,Telur Ayam,28855.35714285714
2024-02,Sumatera Barat,Bawang Merah,31519.64285714286
2024-02,Sumatera Barat,Bawang Putih,37116.07142857143
2024-02,Sumatera Barat,Beras,16766.071428571428
2024-02,Sumatera Barat,Cabai Merah,65930.35714285714
2024-02,Sumatera Barat,Cabai Rawit,64767.857142857145
2024-02,Sumatera Barat,Daging Ayam,47373.21428571428
2024-02,Sumatera Barat,Daging Sapi,148842.85714285713
2024-02,Sumatera Barat,Gula Pasir,17617.85714285714
2024-02,Sumatera Barat,Minyak Goreng,18671.428571428572
2024-02,Sumatera Barat,Telur Ayam,27857.14285714286
2024-02,Sumatera Selatan,Bawang Merah,34478.57142857143
2024-02,Sumatera Selatan,Bawang Putih,36762.5
2024-02,Sumatera Selatan,Beras,15126.785714285714
2024-02,Sumatera Selatan,Cabai Merah,81050.0
2024-02,Sumatera Selatan,Cabai Rawit,73278.57142857143
2024-02,Sumatera Selatan,Daging Ayam,34433.92857142857
2024-02,Sumatera Selatan,Daging Sapi,138750.0
2024-02,Sumatera Selatan,Gula Pasir,17026.785714285714
2024-02,Sumatera Selatan,Minyak Goreng,18808.928571428572
2024-02,Sumatera Selatan,Telur Ayam,27157.14285714286
2024-02,Sumatera Utara,Bawang Merah,37246.42857142857
2024-02,Sumatera Utara,Bawang Putih,37364.28571428572
2024-02,Sumatera Utara,Beras,13741.07142857143
2024-02,Sumatera Utara,Cabai Merah,53019.642857142855
2024-02,Sumatera Utara,Cabai Rawit,54219.642857142855
2024-02,Sumatera Utara,Daging Ayam,36246.42857142857
2024-02,Sumatera Utara,Daging Sapi,133750.0
2024-02,Sumatera Utara,Gula Pasir,18037.5
2024-02,Sumatera Utara,Minyak Goreng,18964.285714285714
2024-02,Sumatera Utara,Telur Ayam,28760.714285714286
2024-03,Aceh,Bawang Merah,38387.096774193546
2024-03,Aceh,Bawang Putih,38875.8064516129
2024-03,Aceh,Beras,13816.129032258064
2024-03,Aceh,Cabai Merah,62712.903225806454
2024-03,Aceh,Cabai Rawit,55930.645161290326
2024-03,Aceh,Daging Ayam,37001.6129032258
2024-03,Aceh,Daging Sapi,149954.83870967742
2024-03,Aceh,Gula Pasir,18317.74193548387
2024-03,Aceh,Minyak Goreng,19261.290322580644
2024-03,Aceh,Telur Ayam,31035.483870967742
2024-03,Bali,Bawang Merah,28009.677419354837
2024-03,Bali,Bawang Putih,36646.77419354839
2024-03,Bali,Beras,16069.354838709678
2024-03,Bali,Cabai Merah,56362.903225806454
2024-03,Bali,Cabai Rawit,44219.354838709674
2024-03,Bali,Daging Ayam,39533.87096774193
2024-03,Bali,Daging Sapi,127366.12903225806
2024-03,Bali,Gula Pasir,18037.09677419355
2024-03,Bali,Minyak Goreng,18548.387096774193
2024-03,Bali,Telur Ayam,30101.612903225807
2024-03,Banten,Bawang Merah,35574.1935483871
2024-03,Banten,Bawang Putih,41308.06451612903
2024-03,Banten,Beras,16264.516129032258
2024-03,Banten,Cabai Merah,66311.29032258065
2024-03,Banten,Cabai Rawit,53930.645161290326
2024-03,Banten,Daging Ayam,40908.06451612903
2024-03,Banten,Daging Sapi,133988.70967741936
2024-03,Banten,Gula Pasir,18250.0
2024-03,Banten,Minyak Goreng,17843.548387096773
2024-03,Banten,Telur Ayam,31785.483870967742
2024-03,Bengkulu,Bawang Merah,39078.57142857143
2024-03,Bengkulu,Bawang Putih,40373.21428571428
2024-03,Bengkulu,Beras,15916.07142857143
2024-03,Bengkulu,Cabai Merah,62975.0
2024-03,Bengkulu,Cabai Rawit,62287.5
2024-03,Bengkulu,Daging Ayam,37367.857142857145
2024-03,Bengkulu,Daging Sapi,136789.2857142857
2024-03,Bengkulu,Gula Pasir,17607.14285714286
2024-03,Bengkulu,Minyak Goreng,17285.714285714286
2024-03,Bengkulu,Telur Ayam,28414.285714285714
2024-03,DI Yogyakarta,Bawang Merah,34379.032258064515
2024-03,DI Yogyakarta,Bawang Putih,44677.41935483871
2024-03,DI Yogyakarta,Beras,15287.09677419355
2024-03,DI Yogyakarta,Cabai Merah,64009.67741935484
2024-03,DI Yogyakarta,Cabai Rawit,47185.48387096774
2024-03,DI Yogyakarta,Daging Ayam,38975.8064516129
2024-03,DI Yogyakarta,Daging Sapi,136250.0
2024-03,DI Yogyakarta,Gula Pasir,17200.0
2024-03,DI Yogyakarta,Minyak Goreng,17670.967741935485
2024-03,DI Yogyakarta,Telur Ayam,30838.709677419356
2024-03,DKI Jakarta,Bawang Merah,39037.096774193546
2024-03,DKI Jakarta,Bawang Putih,47422.58064516129
2024-03,DKI Jakarta,Beras,16150.0
2024-03,DKI Jakarta,Cabai Merah,83117.74193548386
2024-03,DKI Jakarta,Cabai Rawit,64696.77419354839
2024-03,DKI Jakarta,Daging Ayam,38804.83870967742
2024-03,DKI Jakarta,Daging Sapi,141650.0
2024-03,DKI Jakarta,Gula Pasir,18195.16129032258
2024-03,DKI Jakarta,Minyak Goreng,18733.870967741936
2024-03,DKI Jakarta,Telur Ayam,31593.548387096773
2024-03,Gorontalo,Bawang Merah,36762.903225806454
2024-03,Gorontalo,Bawang Putih,48453.22580645161
2024-03,Gorontalo,Beras,17611.290322580644
2024-03,Gorontalo,Cabai Merah,37348.3870967742
2024-03,Gorontalo,Cabai Rawit,53122.58064516129
2024-03,Gorontalo,Daging Ayam,33150.0
2024-03,Gorontalo,Daging Sapi,132132.25806451612
2024-03,Gorontalo,Gula Pasir,19380.645161290322
2024-03,Gorontalo,Minyak Goreng,23343.548387096773
2024-03,Gorontalo,Telur Ayam,40066.12903225807
2024-03,Jambi,Bawang Merah,36025.8064516129
2024-03,Jambi,Bawang Putih,39356.45161290323
2024-03,Jambi,Beras,14767.741935483871
2024-03,Jambi,Cabai Merah,56974.1935483871
2024-03,Jambi,Cabai Rawit,63764.51612903226
2024-03,Jambi,Daging Ayam,36038.709677419356
2024-03,Jambi,Daging Sapi,137040.32258064515
2024-03,Jambi,Gula Pasir,17369.354838709678
2024-03,Jambi,Minyak Goreng,17940.322580645163
2024-03,Jambi,Telur Ayam,27161.290322580644
2024-03,Jawa Barat,Bawang Merah,33753.22580645161
2024-03,Jawa Barat,Bawang Putih,41830.645161290326
2024-03,Jawa Barat,Beras,15753.225806451614
2024-03,Jawa Barat,Cabai Merah,72022.58064516129
2024-03,Jawa Barat,Cabai Rawit,55524.1935483871
2024-03,Jawa Barat,Daging Ayam,39309.67741935484
2024-03,Jawa Barat,Daging Sapi,140841.93548387097
2024-03,Jawa Barat,Gula Pasir,17669.354838709678
2024-03,Jawa Barat,Minyak Goreng,18419.354838709678
2024-03,Jawa Barat,Telur Ayam,31501.612903225807
2024-03,Jawa Tengah,Bawang Merah,32116.129032258064
2024-03,Jawa Tengah,Bawang Putih,41156.45161290323
2024-03,Jawa Tengah,Beras,15401.612903225807
2024-03,Jawa Tengah,Cabai Merah,51012.903225806454
2024-03,Jawa Tengah,Cabai Rawit,40288.709677419356
2024-03,Jawa Tengah,Daging Ayam,38516.12903225807
2024-03,Jawa Tengah,Daging Sapi,128387.09677419355
2024-03,Jawa Tengah,Gula Pasir,17948.387096774193
2024-03,Jawa Tengah,Minyak Goreng,17908.064516129034
2024-03,Jawa Tengah,Telur Ayam,29991.935483870966
2024-03,Jawa Timur,Bawang Merah,30706.451612903227
2024-03,Jawa Timur,Bawang Putih,36522.58064516129
2024-03,Jawa Timur,Beras,15216.129032258064
2024-03,Jawa Timur,Cabai Merah,51027.41935483871
2024-03,Jawa Timur,Cabai Rawit,36482.25806451613
2024-03,Jawa Timur,Daging Ayam,38212.903225806454
2024-03,Jawa Timur,Daging Sapi,118167.74193548386
2024-03,Jawa Timur,Gula Pasir,17175.8064516129
2024-03,Jawa Timur,Minyak Goreng,18100.0
2024-03,Jawa Timur,Telur Ayam,30588.709677419356
2024-03,Kalimantan Barat,Bawang Merah,34446.77419354839
2024-03,Kalimantan Barat,Bawang Putih,42093.54838709677
2024-03,Kalimantan Barat,Beras,16362.90322580645
2024-03,Kalimantan Barat,Cabai Merah,61369.354838709674
2024-03,Kalimantan Barat,Cabai Rawit,82672.58064516129
2024-03,Kalimantan Barat,Daging Ayam,36772.58064516129
2024-03,Kalimantan Barat,Daging Sapi,151187.09677419355
2024-03,Kalimantan Barat,Gula Pasir,17691.935483870966
2024-03,Kalimantan Barat,Minyak Goreng,19130.645161290322
2024-03,Kalimantan Barat,Telur Ayam,33901.6129032258
2024-03,Kalimantan Selatan,Bawang Merah,29743.548387096773
2024-03,Kalimantan Selatan,Bawang Putih,40164.51612903226
2024-03,Kalimantan Selatan,Beras,18614.516129032258
2024-03,Kalimantan Selatan,Cabai Merah,67027.41935483871
2024-03,Kalimantan Selatan,Cabai Rawit,52233.87096774193
2024-03,Kalimantan Selatan,Daging Ayam,43035.48387096774
2024-03,Kalimantan Selatan,Daging Sapi,158530.64516129033
2024-03,Kalimantan Selatan,Gula Pasir,17812.90322580645
2024-03,Kalimantan Selatan,Minyak Goreng,19445.16129032258
2024-03,Kalimantan Selatan,Telur Ayam,33093.54838709677
2024-03,Kalimantan Tengah,Bawang Merah,35041.93548387097
2024-03,Kalimantan Tengah,Bawang Putih,41154.83870967742
2024-03,Kalimantan Tengah,Beras,19524.1935483871
2024-03,Kalimantan Tengah,Cabai Merah,96546.7741935484
2024-03,Kalimantan Tengah,Cabai Rawit,71316.12903225806
2024-03,Kalimantan Tengah,Daging Ayam,38356.45161290323
2024-03,Kalimantan Tengah,Daging Sapi,154341.93548387097
2024-03,Kalimantan Tengah,Gula Pasir,19464.516129032258
2024-03,Kalimantan Tengah,Minyak Goreng,19735.483870967742
2024-03,Kalimantan Tengah,Telur Ayam,33496.77419354839
2024-03,Kalimantan Timur,Bawang Merah,36151.6129032258
2024-03,Kalimantan Timur,Bawang Putih,42698.3870967742
2024-03,Kalimantan Timur,Beras,16309.677419354839
2024-03,Kalimantan Timur,Cabai Merah,67972.58064516129
2024-03,Kalimantan Timur,Cabai Rawit,64469.354838709674
2024-03,Kalimantan Timur,Daging Ayam,36653.22580645161
2024-03,Kalimantan Timur,Daging Sapi,151930.64516129033
2024-03,Kalimantan Timur,Gula Pasir,18216.129032258064
2024-03,Kalimantan Timur,Minyak Goreng,19372.58064516129
2024-03,Kalimantan Timur,Telur Ayam,31743.548387096773
2024-03,Kalimantan Utara,Bawang Merah,42143.54838709677
2024-03,Kalimantan Utara,Bawang Putih,44741.93548387097
2024-03,Kalimantan Utara,Beras,16880.645161290322
2024-03,Kalimantan Utara,Cabai Merah,82785.48387096774
2024-03,Kalimantan Utara,Cabai Rawit,110332.25806451614
2024-03,Kalimantan Utara,Daging Ayam,49482.25806451613
2024-03,Kalimantan Utara,Daging Sapi,131935.48387096773
2024-03,Kalimantan Utara,Gula Pasir,18956.451612903227
2024-03,Kalimantan Utara,Minyak Goreng,19698.387096774193
2024-03,Kalimantan Utara,Telur Ayam,34445.16129032258
2024-03,Kepulauan Bangka Belitung,Bawang Merah,40082.25806451613
2024-03,Kepulauan Bangka Belitung,Bawang Putih,40748.3870967742
2024-03,Kepulauan Bangka Belitung,Beras,16380.645161290322
2024-03,Kepulauan Bangka Belitung,Cabai Merah,76572.58064516129
2024-03,Kepulauan Bangka Belitung,Cabai Rawit,68937.09677419355
2024-03,Kepulauan Bangka Belitung,Daging Ayam,36850.0
2024-03,Kepulauan Bangka Belitung,Daging Sapi,133356.4516129032
2024-03,Kepulauan Bangka Belitung,Gula Pasir,17212.90322580645
2024-03,Kepulauan Bangka Belitung,Minyak Goreng,17074.1935483871
2024-03,Kepulauan Bangka Belitung,Telur Ayam,33448.3870967742
2024-03,Kepulauan Riau,Bawang Merah,32554.83870967742
2024-03,Kepulauan Riau,Bawang Putih,34912.903225806454
2024-03,Kepulauan Riau,Beras,14580.645161290322
2024-03,Kepulauan Riau,Cabai Merah,76450.0
2024-03,Kepulauan Riau,Cabai Rawit,54083.87096774193
2024-03,Kepulauan Riau,Daging Ayam,39904.83870967742
2024-03,Kepulauan Riau,Daging Sapi,99927.41935483871
2024-03,Kepulauan Riau,Gula Pasir,16196.774193548386
2024-03,Kepulauan Riau,Minyak Goreng,16248.387096774193
2024-03,Kepulauan Riau,Telur Ayam,30104.83870967742
2024-03,Lampung,Bawang Merah,29100.0
2024-03,Lampung,Bawang Putih,37955.357142857145
2024-03,Lampung,Beras,14708.92857142857
2024-03,Lampung,Cabai Merah,65044.642857142855
2024-03,Lampung,Cabai Rawit,54426.78571428572
2024-03,Lampung,Daging Ayam,34344.642857142855
2024-03,Lampung,Daging Sapi,131542.85714285713
2024-03,Lampung,Gula Pasir,16930.35714285714
2024-03,Lampung,Minyak Goreng,17669.64285714286
2024-03,Lampung,Telur Ayam,29567.85714285714
2024-03,Maluku,Bawang Merah,40344.642857142855
2024-03,Maluku,Bawang Putih,46378.57142857143
2024-03,Maluku,Beras,15757.142857142857
2024-03,Maluku,Cabai Merah,71430.35714285714
2024-03,Maluku,Cabai Rawit,58110.71428571428
2024-03,Maluku,Daging Ayam,40955.357142857145
2024-03,Maluku,Daging Sapi,133037.5
2024-03,Maluku,Gula Pasir,19657.14285714286
2024-03,Maluku,Minyak Goreng,20937.5
2024-03,Maluku,Telur Ayam,37678.57142857143
2024-03,Maluku Utara,Bawang Merah,52338.709677419356
2024-03,Maluku Utara,Bawang Putih,52024.1935483871
2024-03,Maluku Utara,Beras,16824.1935483871
2024-03,Maluku Utara,Cabai Merah,54193.54838709677
2024-03,Maluku Utara,Cabai Rawit,66975.80645161291
2024-03,Maluku Utara,Daging Ayam,44193.54838709677
2024-03,Maluku Utara,Daging Sapi,137500.0
2024-03,Maluku Utara,Gula Pasir,19306.451612903227
2024-03,Maluku Utara,Minyak Goreng,20872.58064516129
2024-03,Maluku Utara,Telur Ayam,36900.0
2024-03,Nusa Tenggara Barat,Bawang Merah,29788.709677419356
2024-03,Nusa Tenggara Barat,Bawang Putih,41106.45161290323
2024-03,Nusa Tenggara Barat,Beras,14458.064516129032
2024-03,Nusa Tenggara Barat,Cabai Merah,52583.87096774193
2024-03,Nusa Tenggara Barat,Cabai Rawit,39501.6129032258
2024-03,Nusa Tenggara Barat,Daging Ayam,39677.41935483871
2024-03,Nusa Tenggara Barat,Daging Sapi,118090.32258064517
2024-03,Nusa Tenggara Barat,Gula Pasir,17093.548387096773
2024-03,Nusa Tenggara Barat,Minyak Goreng,19069.354838709678
2024-03,Nusa Tenggara Barat,Telur Ayam,33791.93548387097
2024-03,Nusa Tenggara Timur,Bawang Merah,34520.967741935485
2024-03,Nusa Tenggara Timur,Bawang Putih,45117.74193548387
2024-03,Nusa Tenggara Timur,Beras,16075.806451612903
2024-03,Nusa Tenggara Timur,Cabai Merah,65380.645161290326
2024-03,Nusa Tenggara Timur,Cabai Rawit,74774.19354838709
2024-03,Nusa Tenggara Timur,Daging Ayam,44843.54838709677
2024-03,Nusa Tenggara Timur,Daging Sapi,115400.0
2024-03,Nusa Tenggara Timur,Gula Pasir,18837.09677419355
2024-03,Nusa Tenggara Timur,Minyak Goreng,20737.09677419355
2024-03,Nusa Tenggara Timur,Telur Ayam,34117.74193548387
2024-03,Papua,Bawang Merah,51450.0
2024-03,Papua,Bawang Putih,50737.096774193546
2024-03,Papua,Beras,17329.032258064515
2024-03,Papua,Cabai Merah,68787.09677419355
